Id,SalePrice
1738,248957.69518240102
1739,237741.43703326836
1740,216265.1750632902
1741,190332.7885984648
1742,172434.14159595344
1743,176467.79279006444
1744,323432.1624399793
1745,223293.0234060195
1746,181357.02015279184
1747,213766.06853611855
1748,222447.70830644702
1749,144232.8673774203
1750,125668.43693546354
1751,253928.56235328782
1752,114505.50910398188
1753,157394.0934071922
1754,195661.4533254072
1755,169872.56035274384
1756,122610.66490036034
1757,119848.33832817362
1758,140523.79463412278
1759,156312.03128604701
1760,165027.2179517658
1761,153669.34665660854
1762,177698.20807151642
1763,188462.7841201383
1764,111037.42522154895
1765,175552.42184091877
1766,191788.8868552967
1767,223085.5266774208
1768,140998.7284849893
1769,171066.2646562504
1770,148763.20347908468
1771,124446.65609751767
1772,134448.30312836458
1773,121251.35110490583
1774,146619.67844939991
1775,138827.60978145766
1776,125228.4598281981
1777,104372.09436833412
1778,136060.38243976884
1779,117964.00620736119
1780,183502.1293791586
1781,126337.11427443432
1782,84401.65504285236
1783,146335.2362006448
1784,104588.59240692205
1785,127569.18695987863
1786,129839.63958236558
1787,164139.93581044237
1788,55591.90638490232
1789,98116.53512145084
1790,79057.13088051199
1791,178926.86589102136
1792,165407.8517393728
1793,127532.3815552119
1794,152958.5872436933
1795,135054.45600030138
1796,121992.69846860795
1797,115947.16695513972
1798,119957.84305016167
1799,109992.1203575969
1800,126951.49364399946
1801,128770.70735244935
1802,136283.35161989028
1803,148665.99515450228
1804,136446.95372281387
1805,133718.21784756635
1806,122775.60414725359
1807,134953.3107742919
1808,120393.28663596572
1809,121216.23207625771
1810,135753.39530528706
1811,93219.03975233053
1812,101159.29036923086
1813,124303.47082683949
1814,91920.04641385768
1815,50429.49854481693
1816,94185.14372596054
1817,108431.1288778427
1818,153131.61464565023
1819,131972.1107343548
1820,50925.047136416026
1821,116407.1989188183
1822,152393.53713771125
1823,39893.676777579196
1824,126902.79639855758
1825,141861.49677990368
1826,102483.42525050507
1827,100943.5439004248
1828,133127.57298373393
1829,118999.69820312271
1830,143006.42008802074
1831,138319.12921478978
1832,91455.78859663833
1833,138593.8831836841
1834,119238.26601982019
1835,121523.374353097
1836,127919.92102687304
1837,84567.30775402927
1838,127782.00645292713
1839,95544.28544054234
1840,140501.95886646793
1841,138618.80603976236
1842,91019.25957494501
1843,126773.1355692764
1844,141928.7511725295
1845,142069.82353377427
1846,157791.30377115373
1847,164892.92220487833
1848,55576.805415901996
1849,111796.83355010621
1850,117457.23764356892
1851,158095.90066037336
1852,121621.43189606577
1853,122633.97652928426
1854,166085.23697303174
1855,144868.23851648075
1856,225636.45929293046
1857,153175.33820921514
1858,142921.08571150867
1859,119011.4941013551
1860,141630.2303069319
1861,118122.38861234538
1862,299141.7421676467
1863,279187.08537310374
1864,279283.0347110778
1865,358937.63384680334
1866,339243.94263252564
1867,219124.16090336186
1868,287797.24667363794
1869,204728.00746065218
1870,217416.24397113486
1871,257338.6553269156
1872,176837.3039390486
1873,240003.67763119302
1874,153612.63275345662
1875,200542.55906825842
1876,202221.99031534785
1877,211153.11229944826
1878,208718.21874042443
1879,129163.96214075953
1880,130560.13345823323
1881,240910.5605985706
1882,243631.33890232435
1883,187048.7495054298
1884,208501.29896192794
1885,243738.84208387055
1886,291278.07269536855
1887,215526.9481628921
1888,258933.60197403902
1889,173336.88395386236
1890,115227.26116542685
1891,131879.54301622466
1892,94966.28399219038
1893,126364.93176205092
1894,123931.02190988306
1895,134483.07799956197
1896,127230.01594562
1897,115966.43133946121
1898,111504.11453818028
1899,155657.45480424364
1900,150234.430077248
1901,168994.12955454973
1902,164088.0112630193
1903,208229.48256449326
1904,144451.6574422582
1905,204499.62159607784
1906,159067.60567171735
1907,221597.4646094679
1908,108691.49515714531
1909,127920.51955539196
1910,117557.3717744043
1911,222899.61600787114
1912,341606.6252518709
1913,145220.23930156848
1914,55392.402719267724
1915,319293.36431773804
1916,63663.096125127035
1917,242112.20610707282
1918,139860.71080531328
1919,184440.45875632318
1920,163485.1819900497
1921,384156.7521360233
1922,319355.3723287255
1923,229615.74798131347
1924,219550.04999941218
1925,193421.43214502838
1926,384745.8483495457
1927,132075.27364165825
1928,159690.68770779346
1929,122725.06111032468
1930,125521.30361201456
1931,142446.96648423487
1932,141260.8436749962
1933,184922.08713078365
1934,183678.06410009606
1935,170287.90512428436
1936,203962.28291804853
1937,185343.2918457227
1938,172485.29616165382
1939,245286.5369893658
1940,189352.53074394324
1941,170133.70430375458
1942,183553.87518896975
1943,212229.15473546393
1944,375193.8141657901
1945,402057.7954089361
1946,162901.4667344308
1947,328189.86398503504
1948,178153.88992035243
1949,256420.5573813213
1950,190714.832137148
1951,241553.53624094336
1952,205826.58751154764
1953,161991.6465025601
1954,179762.28542033772
1955,135652.09931601895
1956,288026.136924422
1957,157483.89875900597
1958,283964.82065354503
1959,146053.39037289232
1960,115597.0811894286
1961,116944.29330092492
1962,98745.59616787815
1963,107197.12646906832
1964,105716.46514665346
1965,137201.9265700259
1966,134551.90121841643
1967,286618.9627006808
1968,416594.7251192763
1969,391619.12374366156
1970,400870.5653679334
1971,458593.7553594547
1972,369948.40014512156
1973,269392.4661194409
1974,338245.92988283536
1975,551924.7185045027
1976,262925.1795080127
1977,341351.36115803936
1978,351349.0792207856
1979,318467.77991845505
1980,206496.43381206295
1981,341286.36509578745
1982,211190.40951529925
1983,197820.37566774298
1984,171298.6383520447
1985,223812.64271461772
1986,204458.33797611424
1987,186062.0886412045
1988,174335.4850574442
1989,195269.03651034596
1990,209176.5212345084
1991,228464.40152466108
1992,218856.16299832385
1993,167225.15339429642
1994,236923.52451971086
1995,185530.92025416857
1996,244497.5597674808
1997,321052.77306333417
1998,309270.912065794
1999,284318.54643019906
2000,313382.18778019125
2001,273628.6210331114
2002,240420.07147880294
2003,253433.2472513871
2004,275917.85692536575
2005,225779.54368625346
2006,220861.5965901643
2007,246624.24336588196
2008,214430.72017193533
2009,198463.14518242658
2010,196841.1850255743
2011,143945.74514232806
2012,170712.93627091282
2013,178526.1692731797
2014,188339.53644571162
2015,207608.85134986846
2016,191743.15108679954
2017,195788.32875429562
2018,113446.19253241069
2019,130446.55555385759
2020,105196.32529303437
2021,97545.2845123628
2022,189749.96045027825
2023,148175.24575217444
2024,277928.55205075955
2025,345282.5185821116
2026,175719.2871724525
2027,160618.01968526782
2028,150270.16633666633
2029,167025.7243794357
2030,265158.8639690095
2031,234456.39253461536
2032,255207.0163838838
2033,251984.48089382614
2034,172927.762566603
2035,223195.82057786206
2036,199605.52018502718
2037,208740.7222306984
2038,328877.29676884477
2039,229015.88154669374
2040,267183.6459147806
2041,309708.7970728472
2042,210196.85864291526
2043,180057.4670177555
2044,180017.09297911893
2045,209605.97012382324
2046,149808.74157234075
2047,147912.47701736254
2048,143851.71051029826
2049,147719.65835963676
2050,174699.022261701
2051,101024.26820923037
2052,122274.64577888168
2053,149021.65741567922
2054,92551.72779946672
2055,156194.42633600003
2056,136309.4131106577
2057,112430.38453075869
2058,219400.8663499525
2059,132004.445212347
2060,180034.17140658788
2061,177012.72236660158
2062,126944.16140883525
2063,116711.91488956512
2064,138449.62718737964
2065,119045.55892637782
2066,162883.56437295617
2067,116089.19543162819
2068,150021.22016376132
2069,87356.48423826556
2070,114915.99227729447
2071,96155.19541112415
2072,135374.72799993094
2073,129521.52725080802
2074,186546.38555742873
2075,155646.48650089535
2076,113965.79304814241
2077,152708.7886415566
2078,123007.98439407063
2079,135591.4711551324
2080,117989.329855763
2081,125577.51264542104
2082,119460.9049823369
2083,148227.7331899992
2084,107377.39558894234
2085,116972.36850986055
2086,108987.48998641447
2087,128116.84628381669
2088,101510.1366056853
2089,77432.95446243437
2090,124931.36564889413
2091,107377.6605322953
2092,122466.67370996211
2093,121631.24853351312
2094,109392.00061683296
2095,149254.42549463367
2096,80644.5015713106
2097,97536.98086197348
2098,149334.52286025207
2099,49497.507441843685
2100,86968.85948038568
2101,115411.71353227232
2102,123211.01848342661
2103,106203.75005602796
2104,145029.81286844792
2105,127902.67870939337
2106,77711.91534805077
2107,186130.93432181046
2108,117530.75983180664
2109,112922.83022455282
2110,133715.75181735452
2111,134192.0877035738
2112,140667.79701619418
2113,124943.97251133628
2114,123366.13186929589
2115,169351.59743004662
2116,116880.44275565536
2117,155114.75347609297
2118,127417.32710463431
2119,116153.61359416826
2120,114359.90002764553
2121,87258.94367169014
2122,117639.52474157099
2123,78259.91695748389
2124,152292.41083487068
2125,128537.62142774856
2126,153753.50455611735
2127,175174.57373332395
2128,122413.92373097694
2129,92696.62344009383
2130,136147.00155659186
2131,135677.11752882006
2132,114652.70919439434
2133,124197.37532988243
2134,122282.74587560385
2135,90309.73433202645
2136,77976.33425694698
2137,107053.51463787658
2138,132064.49564563012
2139,150329.92170431634
2140,141622.38962833886
2141,158599.47033366098
2142,124757.1118412335
2143,146500.8244345844
2144,127403.36582131445
2145,135662.4634081835
2146,172606.11982391358
2147,140354.7145026299
2148,130265.49762034255
2149,144543.91777903237
2150,229171.08158537827
2151,115122.98582850762
2152,183179.26561952266
2153,162881.27504404294
2154,103885.7812593359
2155,140448.79377178958
2156,262050.54225745116
2157,229866.53110952672
2158,238605.04427649832
2159,211627.42654856647
2160,184509.8402979343
2161,234889.59658423887
2162,368565.1218683754
2163,346472.53333098016
2164,245372.1345434448
2165,200153.05209584173
2166,160046.22974054536
2167,223971.2112995304
2168,195069.33271511606
2169,197828.96362985042
2170,219816.41044557618
2171,158312.09072748403
2172,132300.8456838705
2173,164980.56679124993
2174,225471.5230949532
2175,283656.7922910611
2176,310974.8389102866
2177,235428.66865437373
2178,214149.9932916696
2179,135536.13694852006
2180,207773.21286675148
2181,198558.81506443708
2182,223960.5527474262
2183,192045.5495400887
2184,120459.9171439676
2185,128860.9243903754
2186,148995.31782898188
2187,150888.99122386464
2188,156318.82087913796
2189,317930.97612395504
2190,77781.31851398826
2191,80514.21865731046
2192,88744.33070987834
2193,117008.96661466137
2194,96485.51075998967
2195,106361.45505936816
2196,98944.32280716398
2197,118674.30969182223
2198,148127.6426799569
2199,173981.76534138803
2200,153348.52343209623
2201,149050.69049501396
2202,212034.5396388614
2203,133532.5874629441
2204,177809.78884494235
2205,123826.53970252123
2206,142451.8676619329
2207,209344.06614282972
2208,268071.5673124048
2209,256482.42188993556
2210,117918.36176172236
2211,111302.30473262741
2212,118752.66657165458
2213,105020.07459101648
2214,133433.0173114731
2215,99034.44040502865
2216,148351.4985289414
2217,58672.23475525812
2218,69089.14300291146
2219,65987.19587838731
2220,63185.67719156565
2221,319648.40182058886
2222,294549.5843427149
2223,282745.32626237953
2224,206239.65736093945
2225,123971.52753258384
2226,183099.29151207296
2227,190523.1066416601
2228,264328.394783692
2229,250563.9416653487
2230,147138.75482316996
2231,208844.08788823962
2232,181074.10323667622
2233,185781.07738780047
2234,242116.24029815014
2235,225922.30703979402
2236,252168.66215707496
2237,303533.45055032504
2238,185773.1338899888
2239,111277.5010265582
2240,154121.08460640482
2241,151088.90091529844
2242,123441.61107983443
2243,132994.72514014778
2244,106310.32746171698
2245,101792.00008190426
2246,139169.19921325624
2247,117512.36123787603
2248,119909.35682648903
2249,114659.16359247538
2250,123932.33556057181
2251,134490.90868595283
2252,185356.8827181896
2253,147932.2477465244
2254,176961.22133964195
2255,183347.2909047365
2256,173179.42368110176
2257,208527.70864928237
2258,155166.04729375514
2259,175856.92922759673
2260,157075.4678486921
2261,192602.75350540457
2262,211317.19167009316
2263,386153.81148955424
2264,490524.2021140671
2265,176113.84305488146
2266,309019.30146012973
2267,374165.3794882853
2268,429319.1507586619
2269,152232.77451482334
2270,200751.02230258123
2271,211576.51633162037
2272,191591.19416711663
2273,159982.30602822773
2274,184271.94090792537
2275,160990.21866246968
2276,191230.67202233852
2277,184279.80298761287
2278,145595.88848436813
2279,128535.06668974139
2280,120318.00977872964
2281,169263.52350657503
2282,187608.1299866397
2283,108318.83577992367
2284,115578.14076884341
2285,139695.797344264
2286,123325.91895641721
2287,379047.2208722003
2288,274746.47757236176
2289,358780.87055817957
2290,463928.96224828204
2291,333561.7479349415
2292,446297.34037050296
2293,482139.0903935086
2294,403352.9591603671
2295,473856.4558449165
2296,286048.7383905725
2297,367871.4937116134
2298,350671.68209269526
2299,343159.9445867111
2300,329435.5580556188
2301,317346.74907350546
2302,248889.40417383978
2303,241672.15885930913
2304,246742.6723218221
2305,201939.54038704693
2306,197845.0879090702
2307,202058.76403537075
2308,229687.70755713063
2309,292559.0201950442
2310,205391.22973352886
2311,203167.8608081036
2312,178981.4564496457
2313,173326.32115262188
2314,178717.8019922553
2315,181986.65334975653
2316,199075.57968179716
2317,190897.97556813573
2318,183537.22014112468
2319,186107.85613506
2320,183206.03428767444
2321,231313.03722739386
2322,181331.46339065142
2323,196897.7399182225
2324,179700.1948147921
2325,218658.99981370452
2326,172328.9649198332
2327,201868.96412607905
2328,224429.69925533907
2329,194987.1422640049
2330,185946.14365540072
2331,336739.6801602727
2332,395127.90239206626
2333,314893.35209382564
2334,259993.97684493105
2335,287033.94768355874
2336,304489.4475929532
2337,198041.4235449681
2338,258679.11922348317
2339,218111.8963978593
2340,398204.685201244
2341,214995.95777836614
2342,232666.66887560993
2343,228268.8078966582
2344,218825.04284036657
2345,229682.2340064108
2346,212157.13522879267
2347,199620.79923865435
2348,244661.03288487895
2349,183511.98960280564
2350,322815.8544217603
2351,271540.44423889054
2352,251353.92961622146
2353,237658.4079229993
2354,142622.90015355646
2355,147231.4944366883
2356,155273.179950296
2357,188079.2268350337
2358,203581.98799373387
2359,134496.41684374685
2360,113020.36301279777
2361,148004.61383518376
2362,268469.317291405
2363,139901.18921659834
2364,156938.37993016455
2365,215605.8215337357
2366,189340.53869767793
2367,220234.16130864838
2368,218217.59422308844
2369,217699.29610679433
2370,165899.01666335636
2371,166936.32094191268
2372,198852.3539400902
2373,291665.323741464
2374,319187.38556888705
2375,251201.38842109562
2376,278224.2577149819
2377,341890.649184108
2378,143186.18579620298
2379,202010.11434478877
2380,150764.08663513194
2381,170448.06563373396
2382,205950.38596322926
2383,205758.57147274094
2384,246045.5935561053
2385,160050.18522828753
2386,131816.72776666877
2387,133889.6326220955
2388,103576.17764801357
2389,111734.46799620365
2390,143761.25451877015
2391,145405.37984229927
2392,114001.12593499724
2393,166258.93066491434
2394,148321.6344280672
2395,215630.9225140631
2396,139189.58341080297
2397,230081.38867377775
2398,132561.0383300091
2399,66584.05435930366
2400,64587.40608538291
2401,121039.3171274229
2402,136370.21049842692
2403,148378.27512828488
2404,155539.24311452336
2405,160671.68479733588
2406,139825.3827540226
2407,125355.7269219979
2408,149240.38332701856
2409,120604.1593774777
2410,167323.46915463166
2411,112016.35125469897
2412,160157.1791665032
2413,129096.88364182203
2414,161629.96315583654
2415,136506.5758308901
2416,126701.1440739079
2417,129863.7330906359
2418,126550.904418888
2419,126806.4097275548
2420,119272.23219609323
2421,152184.43065883464
2422,108563.46036331168
2423,120585.06996739743
2424,160445.69697623252
2425,192191.985876907
2426,135289.18272516047
2427,133014.530383954
2428,180447.85770354996
2429,111060.4718795315
2430,132523.99462759044
2431,104308.5097727975
2432,150097.39034837292
2433,144460.021096106
2434,141003.2840342943
2435,154178.6925394249
2436,101326.60574941126
2437,101889.91162714694
2438,120530.50433623492
2439,104093.22938246586
2440,125210.07514451133
2441,92244.48935161154
2442,96668.0621537309
2443,122132.96788820493
2444,130949.59990561698
2445,91673.65570014871
2446,135654.459580582
2447,181013.2277572864
2448,125124.22334142904
2449,113707.44531184119
2450,153870.54838297865
2451,120899.24409325421
2452,184333.79342621466
2453,92456.6115292481
2454,125331.39266557794
2455,122105.97907652627
2456,138975.3009989477
2457,138883.38073213882
2458,130154.16371687321
2459,112596.70641994102
2460,141984.5095769013
2461,122991.00658079737
2462,139561.91065988925
2463,124684.3602114792
2464,174298.11546364587
2465,146726.5238995827
2466,119870.59950770505
2467,128227.85793572191
2468,85390.28793679911
2469,85288.02820319886
2470,191973.8187422668
2471,209953.52843935927
2472,166878.37229318917
2473,112805.35147096415
2474,98524.97878957026
2475,209046.8861419156
2476,114806.56279577219
2477,127832.54601535159
2478,157335.58904793806
2479,105011.52093860466
2480,154811.82071113086
2481,120787.99947547408
2482,127041.03433735191
2483,108551.4222300433
2484,121155.92970534593
2485,122406.32671160002
2486,151775.29466135782
2487,167168.67613113666
2488,157332.44143438738
2489,155901.46584101886
2490,140400.8246562668
2491,92004.03013366937
2492,190927.04009173688
2493,155760.79207729085
2494,151998.3723960885
2495,88916.65331622199
2496,227232.12497364008
2497,158136.11292268444
2498,105685.5034318636
2499,82305.39824298174
2500,120010.93180514625
2501,138006.4031718904
2502,150260.88252370953
2503,98020.62941637842
2504,190143.50453259578
2505,228883.8547455167
2506,246227.74716645238
2507,281531.1228953926
2508,247221.09643791374
2509,219191.8063567601
2510,217144.0263485772
2511,175248.04597263428
2512,213113.00699436245
2513,231875.65061237774
2514,249954.2534947583
2515,148523.71676541222
2516,178404.17203785392
2517,150665.73741682025
2518,156934.29014106345
2519,241401.3329980987
2520,219555.9812733417
2521,187430.51041381538
2522,227721.3218020445
2523,119355.39744422655
2524,138238.7912617099
2525,150884.1923185583
2526,139594.2336767344
2527,116761.6822899618
2528,124510.08915678207
2529,136257.3775674332
2530,117089.52969348879
2531,261232.92020682798
2532,227008.76881330487
2533,193860.4459530834
2534,232733.41357758458
2535,291706.24064505793
2536,231604.6688859744
2537,246837.191501762
2538,183297.63750273938
2539,189084.3602252527
2540,182941.48468636384
2541,180964.86975166673
2542,164937.99498448757
2543,124443.25778475519
2544,122251.48434019873
2545,139847.2627355203
2546,124219.67619215061
2547,136581.8092953314
2548,158877.0769978512
2549,159572.53177236675
2550,805286.763162116
2551,139304.53218881096
2552,133155.33651208293
2553,73841.42646044912
2554,92935.82958677912
2555,112409.58709090044
2556,98619.86002257836
2557,105857.3128133971
2558,134996.88659394177
2559,142639.2533670173
2560,154804.57808858497
2561,141172.9824264608
2562,142244.29452022206
2563,147790.87337676584
2564,200236.2455571387
2565,135277.19573276993
2566,160773.17909361058
2567,143198.45779692504
2568,213935.292251023
2569,235372.77741740947
2570,114490.36115338815
2571,197416.39866266793
2572,149811.05653211157
2573,232668.43381789819
2574,312328.1513712988
2575,130981.1161105305
2576,121518.0677086489
2577,137458.43752806325
2578,81233.70592359871
2579,57278.36350419568
2580,88447.68538127204
2581,93276.77192447508
2582,99113.60429150965
2583,286373.4792166218
2584,184565.02926339244
2585,188310.89518763073
2586,230866.28448136032
2587,203047.62362889227
2588,134469.3975840079
2589,148142.6756231915
2590,198951.2693303065
2591,219572.7070208683
2592,214026.05584496717
2593,253963.7320880592
2594,182083.76062097205
2595,206392.32851540914
2596,278781.8695049266
2597,190855.86732350287
2598,287994.1709842819
2599,345466.50944588496
2600,166474.8738365086
2601,141432.17308461503
2602,86865.60899850643
2603,94383.51314124343
2604,92040.86508220424
2605,83365.47405518155
2606,147345.99678905416
2607,200332.34209046102
2608,195731.64146569092
2609,170394.86872215834
2610,110678.52911940624
2611,123841.3305027809
2612,162856.0862738358
2613,127797.45130503825
2614,120302.26770574602
2615,155820.90602617577
2616,142663.4659187702
2617,185580.42899620117
2618,213451.11038339805
2619,200729.4015045785
2620,190724.2095065776
2621,173342.58129340893
2622,183192.78794018688
2623,234615.15423248927
2624,308071.63547777233
2625,298425.0042218405
2626,172315.9347122752
2627,161208.29500881594
2628,475177.8493520028
2629,512392.8012786013
2630,377721.8927559429
2631,488047.9589257524
2632,406458.84606208355
2633,306931.5463705324
2634,445025.05639896326
2635,161269.92810396454
2636,175115.9902552303
2637,189388.31035026454
2638,263062.59150290117
2639,185276.22734366002
2640,149644.44221748522
2641,102631.73761899566
2642,193064.03250509294
2643,103683.50936518871
2644,112919.24477173109
2645,110893.12943540995
2646,96049.94258004428
2647,104496.54956072348
2648,140047.805992312
2649,151510.40800139122
2650,131889.52625830454
2651,138010.5629699764
2652,395370.60704099026
2653,248154.11571121062
2654,257267.3928520546
2655,406546.87987291755
2656,313951.6249505914
2657,371295.2484578661
2658,318561.5672183324
2659,304885.20566468866
2660,367592.74451433576
2661,358733.89035077445
2662,374099.4415869139
2663,283826.62975704885
2664,280007.2516601002
2665,319741.4163147687
2666,284203.90990657656
2667,171896.13554122616
2668,178107.1535045061
2669,188393.90609180936
2670,271191.90198484575
2671,187061.8446372904
2672,193687.8161204669
2673,199817.1050011896
2674,190788.7395287131
2675,174481.2677300711
2676,195373.21668744003
2677,200081.9341789806
2678,244448.02659953153
2679,270872.8601887497
2680,286114.8210407337
2681,395809.4428151106
2682,309716.8970810023
2683,503532.3149532103
2684,314841.5363837253
2685,319905.52926333854
2686,248380.2690703853
2687,304004.6129648547
2688,214131.66105776568
2689,208331.02911784686
2690,413475.8447175441
2691,191223.69259128772
2692,145337.70985676415
2693,204640.15400651185
2694,142231.23310530928
2695,192107.37429613547
2696,183440.2433397117
2697,189245.0197027285
2698,197188.59160493163
2699,175122.43352051277
2700,156247.26909352798
2701,151463.0583740065
2702,113539.54301822356
2703,128118.27027583838
2704,137754.60804335834
2705,115345.39362605066
2706,108971.76403252342
2707,123240.37182596995
2708,132360.61923554607
2709,103797.74604627804
2710,125547.00456974431
2711,291471.56773978024
2712,381534.7736123486
2713,171711.75068277973
2714,152080.82403978324
2715,172404.61456294887
2716,145104.76484876036
2717,195453.3099025618
2718,216361.2976800832
2719,153363.62222342895
2720,169305.2405150969
2721,129495.00371183292
2722,160510.10682880346
2723,142100.77962892136
2724,125943.60761378244
2725,127365.46420507153
2726,150925.19443299482
2727,170382.3978732415
2728,183367.2905275106
2729,148456.73030889503
2730,150731.45114925323
2731,124132.4518362617
2732,138922.38775820922
2733,157185.9978756922
2734,138486.0724624093
